customer_id,age,gender,income_bracket,loyalty_program,membership_years,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_category,quantity,unit_price,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,online_purchases,in_store_purchases,total_sales,total_transactions,total_items_purchased,promotion_type,promotion_effectiveness,days_since_last_purchase,churn
C1260,25,Male,Medium,No,15,Single,1,High School,Employed,TX-ab4969ad,2023-12-08,Sports,2,59.4,118.8,Low,2023-12-08,0.27,2,0,86.72,10,93,,High,752,0
C1260,25,Male,Medium,No,15,Single,1,High School,Employed,TX-e673b55b,2023-04-19,Clothing,6,29.82,178.92000000000002,High,2023-04-19,0.29,0,6,127.03,10,97,Discount,Low,985,0
C1260,25,Male,Medium,No,15,Single,1,High School,Employed,TX-fa2b218d,2023-09-30,Electronics,3,62.2,186.6,Medium,2023-09-30,0.09,3,0,169.81,10,94,BOGO,Low,821,0
C1260,25,Male,Medium,No,15,Single,1,High School,Employed,TX-2dc829e0,2024-02-14,Books,4,49.76,199.04,Medium,2024-02-14,0.18,0,4,163.21,10,95,,Low,684,0
C1260,25,Male,Medium,No,15,Single,1,High School,Employed,TX-cd960781,2024-03-13,Books,2,35.57,71.14,High,2024-03-13,0.06,2,0,66.87,10,93,Discount,Medium,656,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-9d66d6f0,2024-01-18,Beauty,3,21.45,64.35,High,2024-01-18,0.02,3,0,63.06,9,83,,Medium,711,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-108fa565,2023-04-05,Home,1,52.74,52.74,Medium,2023-04-05,0.22,0,1,41.14,9,81,,Low,999,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-e9753bd6,2023-04-23,Sports,6,28.95,173.7,Medium,2023-04-23,0.19,6,0,140.7,9,86,BOGO,High,981,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-87523b4d,2023-05-25,Clothing,3,58.75,176.25,Medium,2023-05-25,0.15,3,0,149.81,9,83,,High,949,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-57b56faa,2023-06-03,Books,6,39.64,237.84,,2023-06-03,0.02,6,0,233.08,9,86,Discount,Low,940,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-c18decb7,2023-11-01,Home,2,16.57,33.14,High,2023-11-01,0.06,2,0,,9,82,BOGO,High,789,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-a118bb8b,2023-05-24,Beauty,2,2.38,4.76,Medium,2023-05-24,0.28,2,0,3.43,9,82,,Medium,950,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-05729ddf,2023-06-16,Electronics,3,36.35,109.05,Medium,2023-06-16,0.15,0,3,92.69,9,83,BOGO,Medium,927,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-1d385f3b,2023-07-11,Sports,4,58.43,233.72,Medium,2023-07-11,0.27,4,0,170.62,9,84,,Medium,902,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-15ecf897,2023-06-11,Home,7,36.92,258.44,Medium,2023-06-11,0.29,7,0,183.49,9,87,,High,932,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-7787bf68,2023-06-17,Sports,3,36.49,109.47,Medium,2023-06-17,0.14,0,3,94.14,9,83,Discount,High,926,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-c341f9a2,2023-11-07,Clothing,1,70.67,70.67,High,2023-11-07,0.12,1,0,62.19,9,81,,Medium,783,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-1deff5b4,2024-01-21,Sports,4,68.13,272.52,Medium,2024-01-21,0.26,4,0,201.66,9,84,,High,708,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-85e320ae,2023-04-07,Beauty,4,17.15,68.6,Medium,2023-04-07,0.2,0,4,54.88,9,84,,Medium,997,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-c43b18b0,2023-10-13,Home,2,30.84,61.68,High,2023-10-13,0.09,2,0,56.13,9,82,,Medium,808,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-160379b4,2023-10-15,Home,3,46.5,139.5,High,2023-10-15,0.01,3,0,138.1,9,83,,Low,806,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-a13320e9,2023-09-04,Sports,2,76.66,153.32,Medium,2023-09-04,0.03,2,0,,9,82,Discount,Medium,847,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-16de7e83,2023-07-11,Clothing,3,59.95,179.85000000000002,Medium,2023-07-11,0.16,0,3,151.07,9,83,BOGO,Medium,902,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-0442e80b,2023-04-02,Electronics,4,42.19,168.76,Low,2023-04-02,0.02,0,4,165.38,9,84,BOGO,Low,1002,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-a9df6670,2024-02-07,Sports,2,29.74,59.48,,2024-02-07,0.21,2,0,46.99,9,82,Discount,Low,691,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-0ac68dc0,2024-03-14,Beauty,2,65.12,130.24,High,2024-03-14,0.01,2,0,128.94,9,82,Discount,High,655,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-4fd7fa9e,2024-03-10,Beauty,1,30.56,30.56,High,2024-03-10,0.05,1,0,29.03,9,81,BOGO,Low,659,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-08aec57e,2023-12-20,Electronics,5,30.1,,High,2023-12-20,0.11,0,5,133.94,9,85,Discount,High,740,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-96502ed4,2024-02-11,Sports,2,59.6,119.2,Low,2024-02-11,0.16,0,2,100.13,9,82,BOGO,High,687,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-7a41388f,2023-03-29,Sports,4,51.55,206.2,Medium,2023-03-29,0.27,4,0,150.53,9,84,BOGO,High,1006,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-e44f5eaf,2023-12-11,Sports,3,55.46,166.38,Medium,2023-12-11,0.05,3,0,158.06,9,83,,High,749,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-0981dc17,2023-09-25,Electronics,3,67.83,203.49,Medium,2023-09-25,0.22,0,3,158.72,9,83,BOGO,High,826,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-4f673cae,2023-04-09,Home,2,72.89,145.78,Low,2023-04-09,0.22,2,0,113.71,9,82,,High,995,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-9fb2568e,2024-03-10,Sports,5,21.75,,,2024-03-10,0.27,5,0,79.39,9,85,,Medium,659,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-a62d03bd,2023-12-17,Sports,3,74.95,224.85,High,2023-12-17,0.16,0,3,188.87,9,83,,Low,743,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-da3051c3,2024-01-16,Sports,4,69.71,278.84,Medium,2024-01-16,0.09,4,0,253.74,9,84,Discount,Low,713,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-8196ed3c,2023-12-05,Electronics,5,57.73,288.65,Medium,2023-12-05,0.15,0,5,245.35,9,85,,High,755,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-ad80c22e,2023-11-04,Books,2,78.12,156.24,High,2023-11-04,0.11,2,0,139.05,9,82,BOGO,Medium,786,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-64cc3dc5,2023-11-30,Beauty,3,27.03,81.09,Low,2023-11-30,0.01,3,0,80.28,9,83,Discount,High,760,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-67487e97,2023-12-23,Electronics,3,31.87,95.61,,2023-12-23,0.24,0,3,72.66,9,83,BOGO,High,737,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-deee905c,2023-09-13,Sports,3,35.33,,High,2023-09-13,0.11,0,3,94.33,9,83,BOGO,Medium,838,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-5340cb95,2023-08-04,Electronics,2,62.7,125.4,High,2023-08-04,0.17,2,0,104.08,9,82,BOGO,Medium,878,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-be69b262,2024-03-15,Electronics,4,45.5,182.0,Low,2024-03-15,0.3,4,0,127.4,9,84,BOGO,Medium,654,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-8623659c,2023-08-20,Clothing,3,50.9,152.7,Low,2023-08-20,0.23,3,0,,9,83,,High,862,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-597767e7,2023-05-02,Electronics,4,47.54,190.16,Medium,2023-05-02,0.29,4,0,135.01,9,84,Discount,High,972,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-c5d5b54c,2023-10-01,Clothing,4,57.52,230.08,High,2023-10-01,0.19,4,0,186.36,9,84,,Low,820,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-aafa5f0a,2023-12-31,Books,2,47.81,95.62,Medium,2023-12-31,0.15,0,2,,9,82,Discount,High,729,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-a59b7d72,2023-04-19,Beauty,4,30.52,122.08,Low,2023-04-19,0.23,4,0,,9,84,,Low,985,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-9cd1aff1,2023-11-03,Clothing,3,63.72,,,2023-11-03,0.12,3,0,168.22,9,83,BOGO,Low,787,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-682f4a0a,2024-01-10,Sports,2,34.92,,High,2024-01-10,0.3,0,2,48.89,9,82,Discount,Low,719,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-abd35669,2023-06-07,Books,5,43.96,219.8,Low,2023-06-07,0.07,5,0,204.41,9,85,BOGO,Medium,936,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-0a668125,2023-11-10,Home,3,58.5,175.5,High,2023-11-10,0.24,3,0,133.38,9,83,,Medium,780,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-5b621efb,2023-11-22,Sports,2,60.43,120.86,Low,2023-11-22,0.08,2,0,,9,82,Discount,Medium,768,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-f2b7cb0c,2024-01-11,Beauty,2,36.15,,Low,2024-01-11,0.21,2,0,57.12,9,82,BOGO,Medium,718,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-45f21670,2023-05-24,Home,2,59.5,119.0,High,2023-05-24,0.02,2,0,116.62,9,82,BOGO,Medium,950,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-e6f67e57,2023-05-31,Beauty,5,55.48,277.4,Low,2023-05-31,0.23,0,5,,9,85,BOGO,Low,943,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-c2b6f793,2024-02-01,Clothing,4,75.9,303.6,Low,2024-02-01,0.23,4,0,233.77,9,84,,High,697,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-6ac84e62,2023-11-05,Books,1,54.06,54.06,Low,2023-11-05,0.01,1,0,53.52,9,81,BOGO,Low,785,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-d798608f,2023-07-10,Beauty,1,89.82,89.82,Medium,2023-07-10,0.16,1,0,75.45,9,81,Discount,Medium,903,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-029f745d,2023-12-06,Sports,3,37.04,111.12,Medium,2023-12-06,0.24,3,0,,9,83,,High,754,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-1c078109,2023-10-01,Electronics,5,62.16,310.79999999999995,Medium,2023-10-01,0.19,5,0,251.75,9,85,BOGO,Medium,820,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-908b8531,2024-02-18,Electronics,2,13.12,26.24,Medium,2024-02-18,0.13,2,0,,9,82,BOGO,Medium,680,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-72a42452,2023-06-09,Beauty,3,64.41,,High,2023-06-09,0.24,3,0,146.85,9,83,,Low,934,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-d31b44b9,2023-07-15,Sports,2,66.57,,High,2023-07-15,0.27,0,2,97.19,9,82,,High,898,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-80471ddd,2023-05-20,Books,2,45.7,91.4,High,2023-05-20,0.15,2,0,77.69,9,82,Discount,Medium,954,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-65e3539f,2023-04-26,Sports,2,10.43,20.86,Medium,2023-04-26,0.0,2,0,20.86,9,82,BOGO,Low,978,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-88869eb3,2023-09-03,Sports,3,55.88,,High,2023-09-03,0.21,3,0,132.44,9,83,,Low,848,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-390e8d14,2023-10-28,Books,3,24.12,72.36,High,2023-10-28,0.22,3,0,56.44,9,83,BOGO,Medium,793,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-dba1586f,2023-08-04,Electronics,3,30.6,91.8,Low,2023-08-04,0.04,0,3,88.13,9,83,Discount,Medium,878,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-6135d80a,2023-04-29,Sports,1,3.48,3.48,High,2023-04-29,0.17,0,1,2.89,9,81,Discount,Low,975,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-2e3df895,2023-07-09,Home,3,53.83,161.49,,2023-07-09,0.27,0,3,117.89,9,83,Discount,Low,904,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-0dfd7bf6,2023-11-25,Home,4,62.76,251.04,High,2023-11-25,0.02,4,0,246.02,9,84,Discount,Low,765,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-5354f30f,2023-08-12,Electronics,3,75.29,225.87,Medium,2023-08-12,0.14,0,3,194.25,9,83,,Low,870,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-6292fb95,2024-01-24,Beauty,2,62.55,125.1,High,2024-01-24,0.03,0,2,121.35,9,82,Discount,Low,705,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-706ee9a0,2024-02-14,Sports,6,56.24,337.44,Medium,2024-02-14,0.0,6,0,337.44,9,86,,Medium,684,0
C1261,23,Male,Medium,Yes,2,Married,0,Master's,Self-Employed,TX-ddb77f07,2024-03-16,Electronics,2,58.38,116.76,High,2024-03-16,0.02,0,2,114.42,9,82,,High,653,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-1ba6373c,2024-01-07,Books,5,37.34,186.7,Medium,2024-01-07,0.29,5,0,,27,25,BOGO,Medium,722,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-97efdfbe,2023-12-30,Electronics,2,12.85,,High,2023-12-30,0.17,0,2,21.33,27,22,Discount,Low,730,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-2c164dac,2024-03-13,Books,1,55.1,55.1,High,2024-03-13,0.29,1,0,39.12,27,21,,Medium,656,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-c960b917,2023-11-15,Books,5,76.99,384.95,High,2023-11-15,0.2,5,0,307.96,27,25,,Medium,775,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-95813f92,2023-04-28,Books,1,29.4,29.4,Medium,2023-04-28,0.13,1,0,25.58,27,21,,Low,976,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-cab21b78,2023-04-17,Home,2,43.82,87.64,Medium,2023-04-17,0.22,0,2,68.36,27,22,,Low,987,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-f11afe8d,2023-06-03,Home,3,24.59,73.77,Low,2023-06-03,0.19,3,0,59.75,27,23,Discount,High,940,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-5d25ed3e,2024-02-07,Beauty,2,32.43,64.86,High,2024-02-07,0.13,2,0,56.43,27,22,,High,691,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-a180b2af,2023-08-10,Clothing,4,80.85,323.4,Low,2023-08-10,0.13,0,4,281.36,27,24,,Low,872,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-9decd934,2023-04-01,Sports,2,57.49,114.98,High,2023-04-01,0.19,2,0,93.13,27,22,,Low,1003,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-775bfba9,2023-10-18,Sports,4,1.75,7.0,Low,2023-10-18,0.2,0,4,5.6,27,24,BOGO,High,803,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-3870c7a9,2023-10-25,Beauty,3,49.29,147.87,Low,2023-10-25,0.05,3,0,140.48,27,23,Discount,High,796,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-c6254ab7,2023-11-11,Sports,1,77.27,,Medium,2023-11-11,0.12,1,0,68.0,27,21,,Medium,779,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-6c9f0ca8,2023-11-09,Electronics,4,67.05,268.2,Low,2023-11-09,0.21,4,0,211.88,27,24,BOGO,Low,781,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-2c284830,2024-01-13,Clothing,3,30.99,92.97,Low,2024-01-13,0.04,3,0,89.25,27,23,Discount,Medium,716,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-d3b4dfe7,2023-05-09,Beauty,7,47.7,333.90000000000003,High,2023-05-09,0.17,7,0,277.14,27,27,,Low,965,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-e881d4de,2023-09-28,Home,2,37.03,74.06,High,2023-09-28,0.09,2,0,67.39,27,22,,High,823,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-166a8f46,2023-09-20,Clothing,5,25.67,128.35000000000002,Medium,2023-09-20,0.19,0,5,103.96,27,25,Discount,High,831,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-0971bee4,2023-08-25,Books,4,58.39,233.56,High,2023-08-25,0.15,4,0,198.53,27,24,,High,857,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-c41c97a9,2024-01-16,Beauty,3,61.47,184.41,High,2024-01-16,0.09,3,0,167.81,27,23,,High,713,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-6e1dadaa,2023-07-29,Beauty,4,38.36,153.44,Medium,2023-07-29,0.0,4,0,,27,24,BOGO,Low,884,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-58520681,2024-01-30,Clothing,5,60.02,300.1,Low,2024-01-30,0.23,5,0,231.08,27,25,,Low,699,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-bd6739d9,2024-03-07,Beauty,4,74.54,298.16,Low,2024-03-07,0.23,4,0,,27,24,BOGO,Low,662,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-e7262935,2023-04-17,Home,2,4.22,8.44,High,2023-04-17,0.1,2,0,7.6,27,22,Discount,Medium,987,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-9897fe99,2024-03-01,Books,1,45.52,45.52,High,2024-03-01,0.01,1,0,45.06,27,21,,Medium,668,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-5e7e0704,2024-01-15,Home,1,73.92,73.92,High,2024-01-15,0.01,1,0,73.18,27,21,BOGO,High,714,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-ac54af27,2023-08-28,Home,1,56.42,56.42,Medium,2023-08-28,0.23,1,0,43.44,27,21,Discount,Medium,854,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-e22b66d6,2023-09-01,Books,4,67.92,271.68,High,2023-09-01,0.13,4,0,236.36,27,24,,High,850,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-ee994e2f,2024-03-13,Beauty,2,49.63,99.26,Medium,2024-03-13,0.05,0,2,94.3,27,22,BOGO,High,656,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-8ec5bffe,2024-03-05,Home,3,48.54,145.62,High,2024-03-05,0.1,3,0,131.06,27,23,Discount,High,664,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-81880021,2023-11-18,Clothing,3,46.51,139.53,Low,2023-11-18,0.01,3,0,138.13,27,23,Discount,Low,772,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-2291c893,2023-06-22,Clothing,4,36.73,,Medium,2023-06-22,0.02,4,0,143.98,27,24,BOGO,Low,921,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-cf82779e,2023-09-21,Electronics,3,3.13,9.39,Low,2023-09-21,0.16,0,3,7.89,27,23,BOGO,Medium,830,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-71b9f6b1,2023-11-15,Clothing,2,39.71,79.42,Low,2023-11-15,0.19,0,2,,27,22,BOGO,Low,775,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-ee4ff59e,2024-03-15,Sports,4,82.3,329.2,Medium,2024-03-15,0.17,4,0,273.24,27,24,Discount,Medium,654,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-4ffd45d7,2023-08-19,Books,3,43.58,,Medium,2023-08-19,0.07,3,0,121.59,27,23,,High,863,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-79a82e2c,2023-10-10,Sports,4,60.15,240.6,Low,2023-10-10,0.21,4,0,190.07,27,24,,Low,811,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-b47d14a0,2023-04-22,Electronics,3,76.08,228.24,High,2023-04-22,0.07,3,0,,27,23,,Medium,982,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-a8eeee1b,2023-06-11,Beauty,2,39.33,78.66,Medium,2023-06-11,0.2,2,0,62.93,27,22,BOGO,Medium,932,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-6fc247ed,2023-04-12,Books,4,53.58,214.32,High,2023-04-12,0.23,4,0,165.03,27,24,,High,992,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-e4bf7a1b,2023-12-05,Sports,2,48.39,96.78,Low,2023-12-05,0.21,2,0,76.46,27,22,Discount,Medium,755,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-2b9c838f,2024-01-05,Clothing,4,78.89,315.56,Medium,2024-01-05,0.1,4,0,284.0,27,24,Discount,Low,724,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-30b9cead,2024-01-15,Books,3,57.78,173.34,Low,2024-01-15,0.19,3,0,140.41,27,23,,High,714,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-27a8ffcf,2023-05-09,Sports,2,50.84,101.68,Low,2023-05-09,0.02,0,2,99.65,27,22,BOGO,High,965,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-62a8bf43,2023-09-02,Home,3,46.0,138.0,Medium,2023-09-02,0.12,0,3,121.44,27,23,,High,849,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-24b471e7,2023-07-07,Beauty,1,27.53,27.53,High,2023-07-07,0.23,1,0,21.2,27,21,BOGO,High,906,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-b8498f8c,2023-08-20,Beauty,2,17.19,34.38,Low,2023-08-20,0.21,2,0,27.16,27,22,,Low,862,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-3533ce4b,2023-11-14,Sports,3,0.14,,Medium,2023-11-14,0.21,3,0,0.33,27,23,,High,776,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-1f75214a,2023-08-01,Electronics,2,74.57,149.14,High,2023-08-01,0.24,2,0,113.35,27,22,BOGO,Medium,881,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-583cc91a,2023-10-23,Books,2,84.94,,Medium,2023-10-23,0.0,0,2,169.88,27,22,Discount,High,798,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-935d1c24,2023-04-26,Books,4,8.81,35.24,High,2023-04-26,0.19,4,0,28.54,27,24,Discount,Medium,978,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-ee02fe41,2023-12-18,Books,4,98.7,,Low,2023-12-18,0.18,4,0,323.74,27,24,,Medium,742,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-a0e0c05e,2024-02-08,Books,1,62.95,62.95,Low,2024-02-08,0.02,1,0,61.69,27,21,Discount,Medium,690,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-ddc3f612,2023-10-24,Books,5,67.06,335.3,High,2023-10-24,0.27,0,5,244.77,27,25,,Medium,797,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-5e278d80,2023-07-24,Electronics,2,47.5,95.0,Medium,2023-07-24,0.29,0,2,67.45,27,22,,Medium,889,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-80d97074,2023-06-23,Books,3,90.64,271.92,Low,2023-06-23,0.03,3,0,263.76,27,23,BOGO,Medium,920,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-e79ce3e5,2024-01-10,Clothing,2,32.61,65.22,High,2024-01-10,0.01,0,2,64.57,27,22,,Medium,719,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-868d2c9b,2023-09-30,Clothing,2,30.82,61.64,Medium,2023-09-30,0.25,0,2,46.23,27,22,,Medium,821,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-0363f8ee,2023-07-12,Home,3,36.49,109.47,High,2023-07-12,0.23,3,0,84.29,27,23,,Low,901,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-1262db56,2023-12-12,Sports,1,38.5,38.5,Low,2023-12-12,0.17,0,1,31.95,27,21,BOGO,Low,748,0
C1262,19,Female,Medium,Yes,8,Single,2,Master's,Unemployed,TX-349d17d8,2023-09-14,Clothing,4,45.02,180.08,Low,2023-09-14,0.14,4,0,154.87,27,24,BOGO,High,837,0
